ticker,company_name,fiscal_quarter,fiscal_year,calendar_date,debt_to_assets,book_to_market,earnings_yield,industry,sector
AIZ,"Assurant, Inc.",Q2,2023,2023-06-30,0.06432319277927304,0.6860136492563781,0.02391715295471357,Insurance - Specialty,Financial Services
AIZ,"Assurant, Inc.",Q3,2023,2023-09-30,0.06263400062634,0.6006447130657282,0.025420694593626923,Insurance - Specialty,Financial Services
AIZ,"Assurant, Inc.",Q4,2023,2023-12-31,0.061851869470078966,0.5507829266167757,0.02089914945321993,Insurance - Specialty,Financial Services
AIZ,"Assurant, Inc.",Q1,2024,2024-03-31,0.07813397506410424,0.5307874191443369,0.025502975347123834,Insurance - Specialty,Financial Services
AIZN,"Assurant, Inc. 5.25% Subordinat",Q2,2023,2023-06-30,0.06432319277927304,4.95060976898123,0.1725978647686833,Insurance - Diversified,Financial Services
AIZN,"Assurant, Inc. 5.25% Subordinat",Q3,2023,2023-09-30,0.06263400062634,4.728299559167359,0.20011273957158965,Insurance - Diversified,Financial Services
AIZN,"Assurant, Inc. 5.25% Subordinat",Q4,2023,2023-12-31,0.061851869470078966,4.916424605266881,0.18655097613882862,Insurance - Diversified,Financial Services
AIZN,"Assurant, Inc. 5.25% Subordinat",Q1,2024,2024-03-31,0.07813397506410424,4.40119549379785,0.21146616541353383,Insurance - Diversified,Financial Services
AJG,Arthur J. Gallagher & Co.,Q2,2023,2023-06-30,0.13733233759831656,0.22417439563407118,0.0050512071921775805,Insurance - Brokers,Financial Services
AJG,Arthur J. Gallagher & Co.,Q3,2023,2023-09-30,0.1324959260505339,0.21603947599830017,0.005789614322615125,Insurance - Brokers,Financial Services
AJG,Arthur J. Gallagher & Co.,Q4,2023,2023-12-31,0.1611367062023644,0.22434117566649248,-0.0006755843804891231,Insurance - Brokers,Financial Services
AJG,Arthur J. Gallagher & Co.,Q1,2024,2024-03-31,0.14136896708371668,0.21515466954915435,0.011594683009648431,Insurance - Brokers,Financial Services
AKAM,"Akamai Technologies, Inc.",Q2,2023,2023-06-30,0.48422309463315505,0.3138569889719119,0.00945810615333259,Software - Infrastructure,Technology
AKAM,"Akamai Technologies, Inc.",Q3,2023,2023-09-30,0.5706301173606421,0.2681545880140333,0.009949314811338464,Software - Infrastructure,Technology
AKAM,"Akamai Technologies, Inc.",Q4,2023,2023-12-31,0.45817798458733033,0.2572790006275141,0.009040980143641741,Software - Infrastructure,Technology
AKAM,"Akamai Technologies, Inc.",Q1,2024,2024-03-31,0.48368353173424955,0.2876515534332439,0.010918674698795181,Software - Infrastructure,Technology
AKO-A,Embotelladora Andina S.A.,Q2,2023,2023-06-30,0.4095623434324084,79.47048426414463,1.1355634029929578,Beverages - Non-Alcoholic,Consumer Defensive
AKO-A,Embotelladora Andina S.A.,Q3,2023,2023-09-30,0.3590382391789489,90.4746648968951,6.202765101013825,Beverages - Non-Alcoholic,Consumer Defensive
AKO-A,Embotelladora Andina S.A.,Q4,2023,2023-12-31,0.35282394142073853,75.32488507604754,6.86242974304103,Beverages - Non-Alcoholic,Consumer Defensive
AKO-A,Embotelladora Andina S.A.,Q1,2024,2024-03-31,0.3435969260426857,94.8742223367637,5.99839627072975,Beverages - Non-Alcoholic,Consumer Defensive
AKO-B,Embotelladora Andina S.A.,Q2,2023,2023-06-30,0.4095623434324084,60.22579728089947,0.8605737330220147,Beverages - Non-Alcoholic,Consumer Defensive
AKO-B,Embotelladora Andina S.A.,Q3,2023,2023-09-30,0.3590382391789489,77.66219257367973,5.324367195094936,Beverages - Non-Alcoholic,Consumer Defensive
AKO-B,Embotelladora Andina S.A.,Q4,2023,2023-12-31,0.35282394142073853,63.520238907413216,5.786974335549525,Beverages - Non-Alcoholic,Consumer Defensive
AKO-B,Embotelladora Andina S.A.,Q1,2024,2024-03-31,0.3435969260426857,74.3141678730806,4.698492556281407,Beverages - Non-Alcoholic,Consumer Defensive
AKR,Acadia Realty Trust,Q2,2023,2023-06-30,0.4350824980691739,1.3185916658698398,0.00706408345752608,REIT - Retail,Real Estate
AKR,Acadia Realty Trust,Q3,2023,2023-09-30,0.44044423700551627,1.3047747053214303,-0.012546125461254613,REIT - Retail,Real Estate
AKR,Acadia Realty Trust,Q4,2023,2023-12-31,0.44292421106303803,1.0589214342860036,-0.0010240592227020358,REIT - Retail,Real Estate
AKR,Acadia Realty Trust,Q1,2024,2024-03-31,0.44517299806029426,1.0810086745896845,0.0018307210031347962,REIT - Retail,Real Estate
AKRO,"Akero Therapeutics, Inc.",Q2,2023,2023-06-30,0.03943170143083973,0.2545461569368603,-0.01285071749839366,Biotechnology,Healthcare
AKRO,"Akero Therapeutics, Inc.",Q3,2023,2023-09-30,0.04129658398535566,0.20730654955877645,-0.014037168841439305,Biotechnology,Healthcare
AKRO,"Akero Therapeutics, Inc.",Q4,2023,2023-12-31,0.04533226716482471,0.4114545251273419,-0.04239828693790149,Biotechnology,Healthcare
AKRO,"Akero Therapeutics, Inc.",Q1,2024,2024-03-31,0.03967473578860019,0.6145065151868614,-0.03875968992248062,Biotechnology,Healthcare
AL,Air Lease Corporation,Q2,2023,2023-06-30,0.6349857526535376,1.5304701504573615,0.027274981403421775,Rental & Leasing Services,Industrials
AL,Air Lease Corporation,Q3,2023,2023-09-30,0.6283938262128977,1.642567363857711,0.028818443804034585,Rental & Leasing Services,Industrials
AL,Air Lease Corporation,Q4,2023,2023-12-31,0.62992572766047,1.5794517247723665,0.04653441097232427,Rental & Leasing Services,Industrials
AL,Air Lease Corporation,Q1,2024,2024-03-31,0.6301658539678288,1.3159958267159406,0.017802953671859197,Rental & Leasing Services,Industrials
ALB,Albemarle Corporation,Q2,2023,2023-06-30,0.1898090537208705,0.3873774129192532,0.02565408659411901,Chemicals - Specialty,Basic Materials
ALB,Albemarle Corporation,Q3,2023,2023-09-30,0.20594508793300173,0.511337471057948,0.015641103364655958,Chemicals - Specialty,Basic Materials
ALB,Albemarle Corporation,Q4,2023,2023-12-31,0.23222417021570987,0.570598438114009,-0.03742174160500854,Chemicals - Specialty,Basic Materials
ALB,Albemarle Corporation,Q1,2024,2024-03-31,0.18179768082031772,0.8150104143907747,0.00017264276228419654,Chemicals - Specialty,Basic Materials
ALC,Alcon Inc.,Q2,2023,2023-06-30,0.1748489362731598,0.4952745618772138,0.004169221336603311,Medical - Instruments & Supplies,Healthcare
ALC,Alcon Inc.,Q3,2023,2023-09-30,0.17399827032925275,0.5334266610697755,0.005226025607525477,Medical - Instruments & Supplies,Healthcare
ALC,Alcon Inc.,Q4,2023,2023-12-31,0.1737942471978787,0.5387620423688181,0.011728315504575332,Medical - Instruments & Supplies,Healthcare
ALC,Alcon Inc.,Q1,2024,2024-03-31,0.17158802638254694,0.5007360172706923,0.0059361272705686806,Medical - Instruments & Supplies,Healthcare
ALE,"ALLETE, Inc.",Q2,2023,2023-06-30,0.2746235478615692,0.902848293022004,0.01702932828760643,Diversified Utilities,Utilities
ALE,"ALLETE, Inc.",Q3,2023,2023-09-30,0.2721827594509993,0.9966544513965537,0.03079449804968179,Diversified Utilities,Utilities
ALE,"ALLETE, Inc.",Q4,2023,2023-12-31,0.24472505091649693,0.8551384090943678,0.01575078753937697,Diversified Utilities,Utilities
ALE,"ALLETE, Inc.",Q1,2024,2024-03-31,0.2729764103806438,0.8734702667379551,0.015683478880769916,Diversified Utilities,Utilities
ALEX,"Alexander & Baldwin, Inc.",Q2,2023,2023-06-30,0.0011147650632629172,0.8398184016788165,0.01072066706372841,REIT - Diversified,Real Estate
ALEX,"Alexander & Baldwin, Inc.",Q3,2023,2023-09-30,0.28534632398230586,0.9249868732422732,0.013054830287206267,REIT - Diversified,Real Estate
ALEX,"Alexander & Baldwin, Inc.",Q4,2023,2023-12-31,0.2871461547807071,0.7862424040988079,-0.0027412031782065834,REIT - Diversified,Real Estate
ALEX,"Alexander & Baldwin, Inc.",Q1,2024,2024-03-31,0.2820856938562235,0.9266365110122374,0.018704074816299265,REIT - Diversified,Real Estate
ALG,Alamo Group Inc.,Q2,2023,2023-06-30,0.2417210252174742,0.3994723216889839,0.016772987241531014,Agricultural - Machinery,Industrials
ALG,Alamo Group Inc.,Q3,2023,2023-09-30,0.2225330707914867,0.4349250795406692,0.017122487143525014,Agricultural - Machinery,Industrials
ALG,Alamo Group Inc.,Q4,2023,2023-12-31,0.17872108847398796,0.3753004222417936,0.012672202755244083,Agricultural - Machinery,Industrials
ALG,Alamo Group Inc.,Q1,2024,2024-03-31,0.21986152610864673,0.36914836649543925,0.012399170315740955,Agricultural - Machinery,Industrials
ALGM,"Allegro MicroSystems, Inc.",Q1,2024,2023-06-30,0.0416476918215041,0.11845061877640971,0.0070890564264301376,Semiconductors,Technology
ALGM,"Allegro MicroSystems, Inc.",Q2,2024,2023-09-29,0.03596051790866011,0.17849732000592908,0.010644959298685034,Semiconductors,Technology
ALGM,"Allegro MicroSystems, Inc.",Q3,2024,2023-12-29,0.19040235711853504,0.19442515545407202,0.0056161215725140405,Semiconductors,Technology
ALGM,"Allegro MicroSystems, Inc.",Q4,2024,2024-03-29,0.17713238414745053,0.22203888820271853,-0.0013960546282245827,Semiconductors,Technology
ALGN,"Align Technology, Inc.",Q2,2023,2023-06-30,0.02171355103302927,0.13444342905558,0.004128492252007692,Medical - Devices,Healthcare
ALGN,"Align Technology, Inc.",Q3,2023,2023-09-30,0.020067892148057362,0.16262547453129692,0.005207650989126163,Medical - Devices,Healthcare
ALGN,"Align Technology, Inc.",Q4,2023,2023-12-31,0.02081222220633323,0.17502555848532553,0.005985401459854014,Medical - Devices,Healthcare
ALGN,"Align Technology, Inc.",Q1,2024,2024-03-31,0.02053623325428534,0.15748713882189327,0.00440833805655268,Medical - Devices,Healthcare
ALGS,"Aligos Therapeutics, Inc.",Q2,2023,2023-06-30,0.1474700838594177,0.06636507300818335,-0.01771004942339374,Biotechnology,Healthcare
ALGT,Allegiant Travel Company,Q2,2023,2023-06-30,0.47467443109559365,0.6366693405450258,0.039328144203195414,"Airlines, Airports & Air Services",Industrials
ALGT,Allegiant Travel Company,Q3,2023,2023-09-30,0.49162211216822305,0.001014348877752031,-0.018870449678800857,"Airlines, Airports & Air Services",Industrials
ALGT,Allegiant Travel Company,Q4,2023,2023-12-31,0.4831838026474664,0.9141898984961309,-0.0016025641025641025,"Airlines, Airports & Air Services",Industrials
ALGT,Allegiant Travel Company,Q1,2024,2024-03-31,0.47581533296684525,1.1524298233869976,-0.0011100846805234795,"Airlines, Airports & Air Services",Industrials
ALHC,"Alignment Healthcare, Inc.",Q2,2023,2023-06-30,0.2177064269360063,0.1963437507806284,-0.02608695652173913,Medical - Healthcare Plans,Healthcare
ALHC,"Alignment Healthcare, Inc.",Q3,2023,2023-09-30,0.221736862863133,0.14499577987968512,-0.02737752161383285,Medical - Healthcare Plans,Healthcare
ALHC,"Alignment Healthcare, Inc.",Q4,2023,2023-12-31,0.2885500439278232,0.09679011671150292,-0.029036004645760744,Medical - Healthcare Plans,Healthcare
ALIT,"Alight, Inc.",Q2,2023,2023-06-30,0.2754363163757891,1.0152735642722917,-0.01543550165380375,Software - Application,Technology
ALIT,"Alight, Inc.",Q3,2023,2023-09-30,0.2732347195087915,1.318436029626511,-0.013979885057471265,Software - Application,Technology
ALIT,"Alight, Inc.",Q4,2023,2023-12-31,0.2706362455945094,1.0698320378828745,-0.020286396181384246,Software - Application,Technology
ALIT,"Alight, Inc.",Q1,2024,2024-03-31,0.2743139817061788,0.9053567958757985,-0.022751895991332607,Software - Application,Technology
ALK,"Alaska Air Group, Inc.",Q2,2023,2023-06-30,0.24074448715355048,0.5829790308152889,0.03535163595336593,"Airlines, Airports & Air Services",Industrials
ALK,"Alaska Air Group, Inc.",Q3,2023,2023-09-30,0.2423343224530168,0.8678792311423754,0.02939590075512406,"Airlines, Airports & Air Services",Industrials
ALK,"Alaska Air Group, Inc.",Q4,2023,2023-12-31,0.26127420789707795,0.826471137915845,-0.00040184284617353464,"Airlines, Airports & Air Services",Industrials
ALK,"Alaska Air Group, Inc.",Q1,2024,2024-03-31,0.25794909876459865,0.7431970096607763,-0.024717514124293787,"Airlines, Airports & Air Services",Industrials
ALKS,Alkermes plc,Q2,2023,2023-06-30,0.17809887051112297,0.24602344047305758,0.045686902418111894,Biotechnology,Healthcare
ALKS,Alkermes plc,Q3,2023,2023-09-30,0.1689060915721136,0.2904823575536936,0.010353445198143518,Biotechnology,Healthcare
ALKS,Alkermes plc,Q4,2023,2023-12-31,0.17422572456152752,0.259773392714042,0.024513338139870226,Biotechnology,Healthcare
ALKS,Alkermes plc,Q1,2024,2024-03-31,0.17425853243284983,0.2859700905664902,0.008422664624808576,Biotechnology,Healthcare
ALKT,"Alkami Technology, Inc.",Q2,2023,2023-06-30,0.25248240747005884,0.2108336163294008,-0.01159243511851343,Software - Application,Technology
ALKT,"Alkami Technology, Inc.",Q3,2023,2023-09-30,0.25333217197263336,0.18646770595454165,-0.008781558726673985,Software - Application,Technology
ALKT,"Alkami Technology, Inc.",Q4,2023,2023-12-31,0.09294950694333831,0.13976719507965982,-0.0053608247422680414,Software - Application,Technology
ALKT,"Alkami Technology, Inc.",Q1,2024,2024-03-31,0.09710744840836733,0.14030407693452912,-0.005054759898904802,Software - Application,Technology
ALL,The Allstate Corporation,Q2,2023,2023-06-30,0.07908351075472074,0.567081291031805,-0.04942418426103647,Insurance - Property & Casualty,Financial Services
ALL,The Allstate Corporation,Q3,2023,2023-09-30,0.07853641179726417,0.519197314476529,-0.0014587192416595416,Insurance - Property & Casualty,Financial Services
ALL,The Allstate Corporation,Q4,2023,2023-12-31,0.07683674851492811,0.49917281138003894,0.04102526331295573,Insurance - Property & Casualty,Financial Services
ALL,The Allstate Corporation,Q1,2024,2024-03-31,0.07542687735768379,0.4195506695388522,0.026749703440094898,Insurance - Property & Casualty,Financial Services
ALLE,Allegion plc,Q2,2023,2023-06-30,0.5222633171622076,0.11143053554267697,0.01391274476125043,Security & Protection Services,Industrials
ALLE,Allegion plc,Q3,2023,2023-09-30,0.5088809734407497,0.13807195475193443,0.017533490937746258,Security & Protection Services,Industrials
ALLE,Allegion plc,Q4,2023,2023-12-31,0.5023773628667517,0.12118487795102596,0.01089588377723971,Security & Protection Services,Industrials
ALLE,Allegion plc,Q1,2024,2024-03-31,0.5049569619072056,0.11874361189429683,0.010857010857010857,Security & Protection Services,Industrials
ALLY,Ally Financial Inc.,Q2,2023,2023-06-30,0.11385563853357061,1.7703407349118208,0.03933253873659118,Financial - Credit Services,Financial Services
ALLY,Ally Financial Inc.,Q3,2023,2023-09-30,0.115628704574255,1.6786987415327614,0.03503184713375796,Financial - Credit Services,Financial Services
ALLY,Ally Financial Inc.,Q4,2023,2023-12-31,0.10686144176357033,1.3517799736177296,0.004806248122559327,Financial - Credit Services,Financial Services
ALLY,Ally Financial Inc.,Q1,2024,2024-03-31,0.08881826241594384,1.2101486280496179,0.010303687635574836,Financial - Credit Services,Financial Services
ALNY,"Alnylam Pharmaceuticals, Inc.",Q2,2023,2023-06-30,0.38629630413391036,-0.017236913845669312,-0.011635253237864589,Biotechnology,Healthcare
ALNY,"Alnylam Pharmaceuticals, Inc.",Q3,2023,2023-09-30,0.3409771056710826,-0.007479371596785818,0.006662902315076228,Biotechnology,Healthcare
ALNY,"Alnylam Pharmaceuticals, Inc.",Q4,2023,2023-12-31,0.7004464891850397,-0.009176834741927183,-0.005746826184629853,Biotechnology,Healthcare
ALNY,"Alnylam Pharmaceuticals, Inc.",Q1,2024,2024-03-31,0.7018901857709969,-0.011320331212843534,-0.0033862985152383436,Biotechnology,Healthcare
ALRM,"Alarm.com Holdings, Inc.",Q2,2023,2023-06-30,0.4102985420041657,0.25001737626411696,0.006191950464396285,Software - Application,Technology
ALRM,"Alarm.com Holdings, Inc.",Q3,2023,2023-09-30,0.39978335058452125,0.21877693175463,0.006378802747791953,Software - Application,Technology
ALRM,"Alarm.com Holdings, Inc.",Q4,2023,2023-12-31,0.373772457336011,0.21388277599883776,0.008820798514391827,Software - Application,Technology
ALRM,"Alarm.com Holdings, Inc.",Q1,2024,2024-03-31,0.35719800239680105,0.21058650981627644,0.006791907514450866,Software - Application,Technology
ALSN,"Allison Transmission Holdings, Inc.",Q2,2023,2023-06-30,0.5191515650741351,0.21259890076704716,0.03515129552455155,Auto - Parts,Consumer Cyclical
ALSN,"Allison Transmission Holdings, Inc.",Q3,2023,2023-09-30,0.5051132945658713,0.22697645886051682,0.03036576949620428,Auto - Parts,Consumer Cyclical
ALSN,"Allison Transmission Holdings, Inc.",Q4,2023,2023-12-31,0.5024875621890548,0.24168035137423394,0.03332170272156315,Auto - Parts,Consumer Cyclical
ALSN,"Allison Transmission Holdings, Inc.",Q1,2024,2024-03-31,0.47923259493670883,0.1873924797247481,0.02359302039813222,Auto - Parts,Consumer Cyclical
ALTEX,Firsthand Alternative Energy Fund,Q2,2023,2023-05-31,0.22510038658743653,0.8309084726779211,-0.03333333333333333,Asset Management,Financial Services
ALTEX,Firsthand Alternative Energy Fund,Q3,2023,2023-08-31,0.2138921791010882,0.9241306854758972,0.08679927667269438,Asset Management,Financial Services
ALTEX,Firsthand Alternative Energy Fund,Q4,2023,2023-11-30,0.20422578144373382,1.3035386584551738,0.06171548117154811,Asset Management,Financial Services
ALTEX,Firsthand Alternative Energy Fund,Q1,2024,2024-02-29,0.20312553344708245,1.1059287702979381,0.04136504653567735,Asset Management,Financial Services
ALUR,Allurion Technologies Inc.,Q2,2023,2023-06-30,1.49490901420874,-0.008895224629211461,-0.0018369259606373007,Medical - Devices,Healthcare
ALUR,Allurion Technologies Inc.,Q3,2023,2023-09-30,0.5131993238764417,-0.012166939094386837,-0.005023255813953489,Medical - Devices,Healthcare
ALUR,Allurion Technologies Inc.,Q4,2023,2023-12-31,0.5963437081659974,-0.39656583785061056,-0.10695187165775401,Medical - Devices,Healthcare
ALUR,Allurion Technologies Inc.,Q1,2024,2024-03-31,0.7100753484030139,-0.5429144664771118,0.04806584362139918,Medical - Devices,Healthcare
ALV,"Autoliv, Inc.",Q2,2023,2023-06-30,0.2553084558361603,0.3685090283987971,0.00768468021814576,Auto - Parts,Consumer Cyclical
ALV,"Autoliv, Inc.",Q3,2023,2023-09-30,0.2696882433955177,0.31606321980107316,0.017144097222222224,Auto - Parts,Consumer Cyclical
ALV,"Autoliv, Inc.",Q4,2023,2023-12-31,0.2443590974555929,0.28903024531399685,0.025672487022180276,Auto - Parts,Consumer Cyclical
ALV,"Autoliv, Inc.",Q1,2024,2024-03-31,0.2781114848630466,0.2540851141180175,0.013177159590043924,Auto - Parts,Consumer Cyclical
ALVO,Alvotech,Q2,2023,2023-06-30,0.9927250725296543,-0.27078802940149416,0.09302325581395349,Drug Manufacturers - Specialty & Generic,Healthcare
ALVO,Alvotech,Q3,2023,2023-08-31,1.0586262892162128,-0.24977764999602342,-0.0707070707070707,Drug Manufacturers - Specialty & Generic,Healthcare
ALVO,Alvotech,Q4,2023,2023-12-31,1.1319706554115927,-0.3044263993633824,-0.09059233449477352,Drug Manufacturers - Specialty & Generic,Healthcare
ALVO,Alvotech,Q1,2024,2024-03-31,1.037007948996688,-0.20542074190768805,-0.06821963394342762,Drug Manufacturers - Specialty & Generic,Healthcare
ALVOW,Alvotech,Q2,2023,2023-06-30,0.9927250725296543,-1.6902414093286813,0.5806451612903225,Drug Manufacturers - Specialty & Generic,Healthcare
ALVOW,Alvotech,Q3,2023,2023-08-31,1.0586262892162128,-1.3083591190267894,-0.37037037037037035,Drug Manufacturers - Specialty & Generic,Healthcare
ALVOW,Alvotech,Q4,2023,2023-12-31,1.1319706554115927,-1.397926025876652,-0.41600000000000004,Drug Manufacturers - Specialty & Generic,Healthcare
ALVOW,Alvotech,Q1,2024,2024-03-31,1.037007948996688,-0.7597407131478187,-0.2523076923076923,Drug Manufacturers - Specialty & Generic,Healthcare
AM,Antero Midstream Corporation,Q2,2023,2023-06-30,0.5747843298742561,0.4406434204109597,0.017664376840039256,Oil & Gas Midstream,Energy
AM,Antero Midstream Corporation,Q3,2023,2023-09-30,0.5658448566007219,0.4183366371803454,0.018656716417910446,Oil & Gas Midstream,Energy
AM,Antero Midstream Corporation,Q4,2023,2023-12-31,0.5487268446177664,0.3927751529195281,0.01838879159369527,Oil & Gas Midstream,Energy
AM,Antero Midstream Corporation,Q1,2024,2024-03-31,0.5522247197499636,0.33767277922183,0.016578749058025623,Oil & Gas Midstream,Energy
AMAT,"Applied Materials, Inc.",Q2,2023,2023-04-30,0.21043585865530043,0.15136259005399194,0.016887925584755714,Semiconductors,Technology
AMAT,"Applied Materials, Inc.",Q3,2023,2023-07-30,0.200559026635975,0.12087744870336851,0.012483221476510068,Semiconductors,Technology
AMAT,"Applied Materials, Inc.",Q4,2023,2023-10-29,0.1952227537505288,0.1515163871983713,0.018594561090880916,Semiconductors,Technology
AMAT,"Applied Materials, Inc.",Q1,2024,2024-01-28,0.1898858592263792,0.12633132075920273,0.014636790748102639,Semiconductors,Technology
AMBA,"Ambarella, Inc.",Q1,2024,2023-04-30,0.016029092725257918,0.24446635442458553,-0.014437569640450098,Semiconductors,Technology
AMBA,"Ambarella, Inc.",Q2,2024,2023-07-31,0.014810899627142209,0.1817037229346264,-0.00947015126996287,Semiconductors,Technology
AMBA,"Ambarella, Inc.",Q3,2024,2023-10-31,0.013762198212462516,0.32840698758484677,-0.02311624805512336,Semiconductors,Technology
AMBA,"Ambarella, Inc.",Q4,2024,2024-01-31,0.01335350601759281,0.26024833062733416,-0.02815843814529754,Semiconductors,Technology
AMBP,Ardagh Metal Packaging S.A.,Q2,2023,2023-06-30,0.722406277244987,0.15098395754570945,-0.005439739413680782,Packaging & Containers,Consumer Cyclical
AMBP,Ardagh Metal Packaging S.A.,Q3,2023,2023-09-30,0.743839646929018,0.14888451142974943,0.010798479087452472,Packaging & Containers,Consumer Cyclical
AMBP,Ardagh Metal Packaging S.A.,Q4,2023,2023-12-31,0.7306403245722349,0.0505546860149561,-0.028308157099697886,Packaging & Containers,Consumer Cyclical
AMBP,Ardagh Metal Packaging S.A.,Q1,2024,2024-03-31,0.7855681606843965,0.012455431217859572,-0.0065048543689320395,Packaging & Containers,Consumer Cyclical
AMC,"AMC Entertainment Holdings, Inc.",Q2,2023,2023-06-30,1.0842820397476267,-0.37058672117942515,0.0011386363636363636,Entertainment,Communication Services
AMC,"AMC Entertainment Holdings, Inc.",Q3,2023,2023-09-30,1.1185361249161274,-1.6474442237646587,0.009474342928660826,Entertainment,Communication Services
AMC,"AMC Entertainment Holdings, Inc.",Q4,2023,2023-12-31,1.0718487768059317,-1.1587648430335566,-0.13562091503267973,Entertainment,Communication Services
AMCR,Amcor plc,Q4,2023,2023-06-30,0.4299241310356996,0.3088022446072743,0.013318534961154272,Packaging & Containers,Consumer Cyclical
AMCR,Amcor plc,Q1,2024,2023-09-30,0.4530360246957981,0.3236350744701078,0.011947431302270014,Packaging & Containers,Consumer Cyclical
AMCR,Amcor plc,Q2,2024,2023-12-31,0.45220302504932147,0.3084760086753041,0.010347144456886897,Packaging & Containers,Consumer Cyclical
AMCR,Amcor plc,Q3,2024,2024-03-31,0.46008403361344535,0.31685459153956463,0.015028901734104046,Packaging & Containers,Consumer Cyclical
AMD,"Advanced Micro Devices, Inc.",Q2,2023,2023-07-01,0.026042049818294173,0.3002607205439987,0.00017557721007813187,Semiconductors,Technology
AMD,"Advanced Micro Devices, Inc.",Q3,2023,2023-09-30,0.04232100079850945,0.3218469917770981,0.0017506321727290412,Semiconductors,Technology
AMD,"Advanced Micro Devices, Inc.",Q4,2023,2023-12-30,0.05211755174191648,0.23462851707781737,0.0027813581168170407,Semiconductors,Technology
AMD,"Advanced Micro Devices, Inc.",Q1,2024,2024-03-30,0.044156417998379854,0.18766929719878225,0.0004694284708367563,Semiconductors,Technology
AME,"AMETEK, Inc.",Q2,2023,2023-06-30,0.1807853533502842,0.21944877019185077,0.008824633871573413,Industrial - Machinery,Industrials
AME,"AMETEK, Inc.",Q3,2023,2023-09-30,0.17452114718159778,0.24754008922552936,0.010130741323841468,Industrial - Machinery,Industrials
AME,"AMETEK, Inc.",Q4,2023,2023-12-31,0.22460775371545427,0.2316801474564692,0.009125428711415973,Industrial - Machinery,Industrials
AME,"AMETEK, Inc.",Q1,2024,2024-03-31,0.20901399066705836,0.2147363098554805,0.007470119521912351,Industrial - Machinery,Industrials
AMECX,American Funds The Income Fund of America Class A,Q2,2023,2023-06-30,0.0890555129709996,1.6992112989867345,0.04259438528557599,Asset Management - Income,Financial Services
AMECX,American Funds The Income Fund of America Class A,Q3,2023,2023-09-30,0.09105004931670203,1.7768748282316111,0.045,Asset Management - Income,Financial Services
AMECX,American Funds The Income Fund of America Class A,Q4,2023,2023-12-31,0.08662072964459863,1.5788503308875248,0.015179392824287031,Asset Management - Income,Financial Services
AMECX,American Funds The Income Fund of America Class A,Q1,2024,2024-03-31,0.08461596498017748,1.6186985259303626,0.0338680926916221,Asset Management - Income,Financial Services
AMED,"Amedisys, Inc.",Q2,2023,2023-06-30,0.24650247527998861,0.3379570225381486,-0.02690288713910761,Medical - Care Facilities,Healthcare
AMED,"Amedisys, Inc.",Q3,2023,2023-09-30,0.24110333493307,0.34127999722751107,0.008565310492505354,Medical - Care Facilities,Healthcare
AMED,"Amedisys, Inc.",Q4,2023,2023-12-31,0.2419212977569812,0.34378359366366934,0.012728802861350726,Medical - Care Facilities,Healthcare
AMED,"Amedisys, Inc.",Q1,2024,2024-03-31,0.2431250541301353,0.3593131141429661,0.004746494066882417,Medical - Care Facilities,Healthcare
AMFFX,American Funds American Mutual Fund Class F-1,Q2,2023,2023-06-30,0.0885709018555836,1.0168102681064952,0.029555555555555557,Asset Management,Financial Services
AMFFX,American Funds American Mutual Fund Class F-1,Q3,2023,2023-09-30,0.09485201940371722,1.224113456000649,-0.00045966444495518276,Asset Management,Financial Services
AMFFX,American Funds American Mutual Fund Class F-1,Q4,2023,2023-12-31,0.08277191896588663,0.9532077911884329,0.006726928736598697,Asset Management,Financial Services
AMFFX,American Funds American Mutual Fund Class F-1,Q1,2024,2024-03-31,0.09498020111853475,0.9147718268249639,0.008951661030435647,Asset Management,Financial Services
AMG,"Affiliated Managers Group, Inc.",Q2,2023,2023-06-30,0.28288776614135464,0.6318123662302798,0.023296175155196584,Asset Management,Financial Services
AMG,"Affiliated Managers Group, Inc.",Q3,2023,2023-09-30,0.2828868452618952,0.7686772065984394,0.04774332207552963,Asset Management,Financial Services
AMG,"Affiliated Managers Group, Inc.",Q4,2023,2023-12-31,0.29917435648373,0.7033485853928775,0.038514897271586176,Asset Management,Financial Services
AMG,"Affiliated Managers Group, Inc.",Q1,2024,2024-03-31,0.28305963699222125,0.6600573905395327,0.027498040161611285,Asset Management,Financial Services
AMGN,Amgen Inc.,Q2,2023,2023-06-30,0.68178444427212,0.06076984396193215,0.012369947739368078,Drug Manufacturers - General,Healthcare
AMGN,Amgen Inc.,Q3,2023,2023-09-30,0.6679037709589767,0.05622458106958893,0.01269055476976269,Drug Manufacturers - General,Healthcare
AMGN,Amgen Inc.,Q4,2023,2023-12-31,0.6733948164769336,0.042373947365737075,0.005201891596944344,Drug Manufacturers - General,Healthcare
AMGN,Amgen Inc.,Q1,2024,2024-03-31,0.6885351688535168,0.0360819616631672,-0.0008087187584241536,Drug Manufacturers - General,Healthcare
AMH,American Homes 4 Rent,Q2,2023,2023-06-30,0.35030950043434034,0.5659106443075054,0.008062108091967751,REIT - Residential,Real Estate
AMH,American Homes 4 Rent,Q3,2023,2023-09-30,0.34943468931619776,0.591534296048626,0.006246096189881324,REIT - Residential,Real Estate
AMH,American Homes 4 Rent,Q4,2023,2023-12-31,0.28538909016967745,0.5582056473574013,0.006106426286711253,REIT - Residential,Real Estate
